"country","iso3a","iso3n","data","method","populex","resprate","ref","year","sex","agemin","agemax","N1","cdtl","cda","cdase","fdtl","fda","fdase","laa","laase","N2","heda","hedase","heda30","hedase30","hedtl","hedtlm","hedalc","hedact","N3","ddla","ddlase"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","45","49","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total","5","90.8","81.5604479307628"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","50","54","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2.5","0.5"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","50","54","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total","4","2.5","0.5"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","55","59","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","28.75","26.4191201103937"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","55","59","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total","4","28.75","26.4191201103937"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","60","64","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","60","64","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","65","69","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","65","69","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","70","74","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","70","74","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","90","94","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","90","94","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","15","102","0","365","0","0","365","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","17.8050314465409","8.48067342844259"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2009","total","15","102","0","30","0","0","30","0","0","0","0","0","0","0",NA,NA,"30","1","60","total","53","17.8050314465409","8.48067342844259"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","15","19","1","365","25","21.650635094611","365","1.68539325842697","0.964827443986414","97.752808988764","1.11089910362808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","15","19","0","30","0","0","30","1.68539325842697","0.964827443986414","97.752808988764","1.11089910362808","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","20","24","1","365","50","35.3553390593274","365","0.225733634311512","0.225478712000588","99.548532731377","0.318514129895065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","20","24","0","30","0","0","30","0.225733634311512","0.225478712000588","99.548532731377","0.318514129895065","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","25","29","1","365","20","17.8885438199983","365","0.725952813067151","0.361656487956669","99.0925589836661","0.403974475023538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","25","29","0","30","0","0","30","0.725952813067151","0.361656487956669","99.0925589836661","0.403974475023538","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","30","34","2","365","66.6666666666667","27.2165526975909","365","0.133333333333333","0.133244414795045","99.6","0.230477764654207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","30","34","1","30","33.3333333333333","27.2165526975909","30","0.133333333333333","0.133244414795045","99.6","0.230477764654207","1","33.3333333333333","27.2165526975909","100","0","30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","35","39","2","365","50","25","365","0.278551532033426","0.196691160454044","99.4428969359331","0.277774538798762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","35","39","0","30","0","0","30","0.278551532033426","0.196691160454044","99.4428969359331","0.277774538798762","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","40","44","2","365","40","21.9089023002066","365","0.602409638554217","0.34675219003023","98.995983935743","0.446749883233909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","40","44","0","30","0","0","30","0.602409638554217","0.34675219003023","98.995983935743","0.446749883233909","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","45","49","3","365","100","0","365","0","0","99.3684210526316","0.363488949430473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","45","49","1","30","33.3333333333333","27.2165526975909","30","0","0","99.3684210526316","0.363488949430473","0","0","0","0","0","30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","55","59","2","365","66.6666666666667","27.2165526975909","365","0.416666666666667","0.415797704997853","98.75","0.717163103252437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","55","59","0","30","0","0","30","0.416666666666667","0.415797704997853","98.75","0.717163103252437","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","60","64","1","365","50","35.3553390593274","365","0.735294117647059","0.732585842818094","98.5294117647059","1.03218854357973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","60","64","1","30","50","35.3553390593274","30","0.735294117647059","0.732585842818094","98.5294117647059","1.03218854357973","1","50","35.3553390593274","100","0","30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","15","69","15","365","48.3870967741936","8.97559153084197","365","0.365213421593244","0.0911364768390774","99.2923989956631","0.126638452716938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1.55555555555556","1.22222222222222"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","female","15","69","3","30","9.67741935483871","5.31003155969743","30","0.365213421593244","0.0911364768390774","99.2923989956631","0.126638452716938","2","6.45161290322581","4.41236525434218","66.6666666666667","27.2165526975909","30","1","60","total","3","1.55555555555556","1.22222222222222"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","15","19","14","365","77.7777777777778","9.79907892986885","365","3.36134453781513","1.6521842346442","84.8739495798319","3.28455468849413",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2.16666666666667","0.863884422996674"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","15","19","7","30","38.8888888888889","11.4904385611026","30","3.36134453781513","1.6521842346442","84.8739495798319","3.28455468849413","2","11.1111111111111","7.40740740740741","28.5714285714286","17.0746944190628","30","1","60","total","6","2.16666666666667","0.863884422996674"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","20","24","45","365","70.3125","5.7110123114115","365","6.64335664335664","1.47259520314464","77.6223776223776","2.46443532056624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1.93939393939394","0.773054001038465"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","20","24","13","30","20.3125","5.02905983968115","30","6.64335664335664","1.47259520314464","77.6223776223776","2.46443532056624","4","6.25","3.02576823922454","30.7692307692308","12.8007737590437","30","1","60","total","11","1.93939393939394","0.773054001038465"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","25","29","50","365","59.5238095238095","5.35556792168117","365","9.31506849315068","1.52129752503559","76.986301369863","2.20319788649467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","3.75","1.63563278665922"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","25","29","14","30","16.6666666666667","4.06625030395222","30","9.31506849315068","1.52129752503559","76.986301369863","2.20319788649467","3","3.57142857142857","2.02480967683515","21.4285714285714","10.9664210511248","30","1","60","total","12","3.75","1.63563278665922"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","30","34","50","365","48.5436893203884","4.92455622090547","365","10.3313840155945","1.34381907973796","79.9220272904483","1.76861984209914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","2.25641025641026","0.861617314258801"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","30","34","13","30","12.621359223301","3.2721793065833","30","10.3313840155945","1.34381907973796","79.9220272904483","1.76861984209914","6","5.8252427184466","2.3078397815783","46.1538461538462","13.826415911891","30","1","60","total","13","2.25641025641026","0.861617314258801"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","35","39","54","365","49.0909090909091","4.76652489548347","365","9.45945945945946","1.20280118768478","81.4189189189189","1.59859077190641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","4.5","1.59742116737099"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","35","39","22","30","20","3.81385035698237","30","9.45945945945946","1.20280118768478","81.4189189189189","1.59859077190641","11","10","2.86038776773678","50","10.6600358177805","30","1","60","total","20","4.5","1.59742116737099"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","40","44","28","365","43.75","6.20097963530763","365","8.29493087557604","1.3239091756468","85.2534562211981","1.7019870634625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","5.63333333333333","2.56059888828115"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","40","44","10","30","15.625","4.53865235883682","30","8.29493087557604","1.3239091756468","85.2534562211981","1.7019870634625","3","4.6875","2.64213852704466","30","14.4913767461894","30","1","60","total","10","5.63333333333333","2.56059888828115"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","45","49","30","365","46.1538461538462","6.18336117283462","365","7.70925110132159","1.25186429926097","85.6828193832599","1.6437951687981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1.36666666666667","0.567537457294317"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","45","49","10","30","15.3846153846154","4.47518826063646","30","7.70925110132159","1.25186429926097","85.6828193832599","1.6437951687981","7","10.7692307692308","3.84497023207869","70","14.4913767461894","30","1","60","total","10","1.36666666666667","0.567537457294317"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","50","54","9","365","33.3333333333333","9.07218423253029","365","5.4380664652568","1.24642580200133","91.8429003021148","1.50444627457193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4.05555555555556","2.48464419789302"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","50","54","6","30","22.2222222222222","8.00091444247884","30","5.4380664652568","1.24642580200133","91.8429003021148","1.50444627457193","3","11.1111111111111","6.04812282168686","50","20.4124145231931","30","1","60","total","6","4.05555555555556","2.48464419789302"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","55","59","5","365","12.8205128205128","5.3533735662912","365","9.97067448680352","1.62247150358246","88.5630498533724","1.72347189828634",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","15.6666666666667","12.1974496423547"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","55","59","3","30","7.69230769230769","4.26692458634792","30","9.97067448680352","1.62247150358246","88.5630498533724","1.72347189828634","1","2.56410256410256","2.53101598355295","33.3333333333333","27.2165526975909","30","1","60","total","3","15.6666666666667","12.1974496423547"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","60","64","5","365","33.3333333333333","12.1716123890037","365","4.69483568075117","1.44936781751564","92.9577464788732","1.75310859712642",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","2.4","1.50702060739431"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","60","64","5","30","33.3333333333333","12.1716123890037","30","4.69483568075117","1.44936781751564","92.9577464788732","1.75310859712642","3","20","10.3279555898864","60","21.9089023002066","30","1","60","total","5","2.4","1.50702060739431"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","65","69","1","365","16.6666666666667","15.2145154862546","365","3.2051282051282","1.41021905395506","96.1538461538462","1.53969378658738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","65","69","0","30","0","0","30","3.2051282051282","1.41021905395506","96.1538461538462","1.53969378658738","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","15","69","291","365","48.9075630252101","2.0493108419215","365","7.99158780231335","0.439653010772708","84.3585699263933","0.588955631799613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","3.66666666666667","0.652909965463807"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","male","15","69","103","30","17.3109243697479","1.55104970388837","30","7.99158780231335","0.439653010772708","84.3585699263933","0.588955631799613","43","7.22689075630252","1.06152033481294","41.747572815534","4.85907962594888","30","1","60","total","96","3.66666666666667","0.652909965463807"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","15","19","15","365","68.1818181818182","9.9302601989239","365","2.35690235690236","0.880264818912485","92.5925925925926","1.51964803678189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2.16666666666667","0.863884422996674"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","15","19","7","30","31.8181818181818","9.9302601989239","30","2.35690235690236","0.880264818912485","92.5925925925926","1.51964803678189","2","9.09090909090909","6.12908965875675","28.5714285714286","17.0746944190628","30","1","60","total","6","2.16666666666667","0.863884422996674"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","20","24","46","365","69.6969696969697","5.65689360193258","365","2.74348422496571","0.604988087043812","90.9465020576132","1.06276547994271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1.93939393939394","0.773054001038465"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","20","24","13","30","19.6969696969697","4.89546226878065","30","2.74348422496571","0.604988087043812","90.9465020576132","1.06276547994271","4","6.06060606060606","2.93704051271248","30.7692307692308","12.8007737590437","30","1","60","total","11","1.93939393939394","0.773054001038465"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","25","29","51","365","57.3033707865169","5.24314509691994","365","4.14847161572052","0.658864101944745","90.2838427947598","0.978598504193355",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","3.75","1.63563278665922"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","25","29","14","30","15.7303370786517","3.85930977594566","30","4.14847161572052","0.658864101944745","90.2838427947598","0.978598504193355","3","3.37078651685393","1.91304348947432","21.4285714285714","10.9664210511248","30","1","60","total","12","3.75","1.63563278665922"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","30","34","52","365","49.0566037735849","4.85556479387795","365","4.27553444180523","0.569252575913411","91.6072842438638","0.780215522252762",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","2.11904761904762","0.809443003939467"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","30","34","14","30","13.2075471698113","3.28850974842041","30","4.27553444180523","0.569252575913411","91.6072842438638","0.780215522252762","7","6.60377358490566","2.41216948646107","50","13.3630620956212","30","1","60","total","14","2.11904761904762","0.809443003939467"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","35","39","56","365","49.1228070175439","4.6822083300769","365","4.42748091603053","0.568341301838069","91.2977099236641","0.778773333279097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","4.5","1.59742116737099"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","35","39","22","30","19.2982456140351","3.69613629184975","30","4.42748091603053","0.568341301838069","91.2977099236641","0.778773333279097","11","9.64912280701754","2.76539821338064","50","10.6600358177805","30","1","60","total","20","4.5","1.59742116737099"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","40","44","30","365","43.4782608695652","5.96786918339084","365","4.18454935622318","0.655894764722346","92.5965665236051","0.857642066711027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","5.63333333333333","2.56059888828115"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","40","44","10","30","14.4927536231884","4.23791624818312","30","4.18454935622318","0.655894764722346","92.5965665236051","0.857642066711027","3","4.34782608695652","2.45504218510122","30","14.4913767461894","30","1","60","total","10","5.63333333333333","2.56059888828115"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","45","49","33","365","48.5294117647059","6.06076748469713","365","3.76749192680301","0.624711082639513","92.6803013993541","0.854540127404027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1.27272727272727","0.521881177346965"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","45","49","11","30","16.1764705882353","4.46550316335501","30","3.76749192680301","0.624711082639513","92.6803013993541","0.854540127404027","7","10.2941176470588","3.6851109540611","63.6363636363636","14.5040733675903","30","1","60","total","11","1.27272727272727","0.521881177346965"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","50","54","9","365","33.3333333333333","9.07218423253029","365","2.80373831775701","0.651517379647882","95.7943925233645","0.792167275807226",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4.05555555555556","2.48464419789302"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","50","54","6","30","22.2222222222222","8.00091444247884","30","2.80373831775701","0.651517379647882","95.7943925233645","0.792167275807226","3","11.1111111111111","6.04812282168686","50","20.4124145231931","30","1","60","total","6","4.05555555555556","2.48464419789302"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","55","59","7","365","16.6666666666667","5.75054632785295","365","6.02409638554217","0.98711134864109","92.7710843373494","1.07437236579842",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","15.6666666666667","12.1974496423547"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","55","59","3","30","7.14285714285714","3.97391885902991","30","6.02409638554217","0.98711134864109","92.7710843373494","1.07437236579842","1","2.38095238095238","2.35243695252227","33.3333333333333","27.2165526975909","30","1","60","total","3","15.6666666666667","12.1974496423547"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","60","64","6","365","35.2941176470588","11.5904043075739","365","3.15186246418338","0.935225957443572","95.1289398280802","1.15227293755322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2.66666666666667","1.2590413754858"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","60","64","6","30","35.2941176470588","11.5904043075739","30","3.15186246418338","0.935225957443572","95.1289398280802","1.15227293755322","4","23.5294117647059","10.2879368493554","66.6666666666667","19.2450089729875","30","1","60","total","6","2.66666666666667","1.2590413754858"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","65","69","1","365","16.6666666666667","15.2145154862546","365","2.10970464135021","0.933483133987983","97.4683544303797","1.02037332390375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","65","69","0","30","0","0","30","2.10970464135021","0.933483133987983","97.4683544303797","1.02037332390375","0","0","0",NA,NA,"30","1","60","total",NA,NA,NA
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","15","69","306","365","48.8817891373802","1.9979020963721","365","3.90959071472205","0.21423791201912","92.351863164325","0.293759089646922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","3.6026936026936","0.634806569257406"
"Bangladesh","BGD","50","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2018","total","15","69","106","30","16.9329073482428","1.49897056451783","30","3.90959071472205","0.21423791201912","92.351863164325","0.293759089646922","45","7.18849840255591","1.03236393248346","42.4528301886792","4.80078632301383","30","1","60","total","99","3.6026936026936","0.634806569257406"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","15","19","3","365","100","0","365","0","0","96.4285714285714","2.02480967683515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","15","19","1","30","33.3333333333333","27.2165526975909","30","0","0","96.4285714285714","2.02480967683515","0","0","0","0","0","30","1","60","total",NA,NA,NA
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","20","24","4","365","33.3333333333333","13.6082763487954","365","3.47826086956522","1.20817467114611","94.7826086956522","1.46631445469674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","20","24","1","30","8.33333333333333","7.97855923130282","30","3.47826086956522","1.20817467114611","94.7826086956522","1.46631445469674","0","0","0","0","0","30","1","60","total",NA,NA,NA
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","25","29","11","365","44","9.92773891679269","365","6.51162790697674","1.68269094109704","88.3720930232558","2.18619609858385",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6.77777777777778","2.80431765869421"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","25","29","3","30","12","6.49923072370877","30","6.51162790697674","1.68269094109704","88.3720930232558","2.18619609858385","1","4","3.91918358845308","33.3333333333333","27.2165526975909","30","1","60","total","3","6.77777777777778","2.80431765869421"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","30","34","10","365","31.25","8.19381912632931","365","9.69162995594714","1.96358400224797","85.9030837004405","2.30968901619637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","1.40740740740741","0.526395200131552"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","30","34","9","30","28.125","7.94804294897492","30","9.69162995594714","1.96358400224797","85.9030837004405","2.30968901619637","3","9.375","5.15269763995036","33.3333333333333","15.7134840263677","30","1","60","total","9","1.40740740740741","0.526395200131552"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","35","39","12","365","42.8571428571429","9.35219529582824","365","6.72268907563025","1.62319629587391","88.2352941176471","2.08844588969625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","1.66666666666667"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","35","39","6","30","21.4285714285714","7.75443069059728","30","6.72268907563025","1.62319629587391","88.2352941176471","2.08844588969625","2","7.14285714285714","4.86703674192319","33.3333333333333","19.2450089729875","30","1","60","total","3","2","1.66666666666667"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","40","44","11","365","47.8260869565217","10.4158618631047","365","5.55555555555556","1.55856557690773","89.3518518518518","2.09875597613459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","0.444444444444444","0.111111111111111"
"Brunei Darussalam","BRN","96","STEPS","face-to-face","unknown","unknwon","WHO STEPS - CAMH","2015","female","40","44","3","30","13.0434782608696","7.02237263554129","30","5.55555555555556","1.55856557690773","89.3518518518518","2.09875597613459","2","8.69565217391304","5.87533847558414","66.6666666666667","27.2165526975909","30","1","60","total","3","0.444444444444444","0.111111111111111"
