"country","iso3a","iso3n","data","method","populex","resprate","ref","year","sex","agemin","agemax","N1","cdtl","cda","cdase","fdtl","fda","fdase","laa","laase","N2","heda","hedase","heda365","hedase365","hedtl","hedtlm","N2_12","heda_12","hedase_12","heda365_12","hedase365_12","hedtlm_12","hedalc","hedact","N3","ddla","ddlase"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","60","64","82","365","88.1720430107527","3.34872007708618",NA,NA,NA,NA,NA,"43","46.2365591397849","5.17005076085359","52.4390243902439","5.51500299628846","365","1","31","33.3333333333333","4.88823716737844","37.8048780487805","5.35482344747202","12","60","total","82","16.5220514533912","2.47128963444571"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","65","69","66","365","89.1891891891892","3.60968563932968",NA,NA,NA,NA,NA,"35","47.2972972972973","5.80388429823581","53.030303030303","6.1432609832442","365","1","23","31.0810810810811","5.38023724351241","34.8484848484849","5.86519212092448","12","60","total","66","18.4321295143213","2.79373605181818"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","70","74","44","365","75.8620689655172","5.61886199795989",NA,NA,NA,NA,NA,"17","29.3103448275862","5.97687810455138","38.6363636363636","7.34052848078121","365","1","13","22.4137931034483","5.4756533054728","29.5454545454545","6.87817954616418","12","60","total","44","12.5983810709838","1.68219874591576"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","75","79","24","365","88.8888888888889","6.04812282168686",NA,NA,NA,NA,NA,"5","18.5185185185185","7.47567988666047","20.8333333333333","8.28981693493981","365","1","2","7.40740740740741","5.04010235140572","8.33333333333333","5.64169333655275","12","60","total","24","6.62385844748859","1.66377110359899"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","80","84","20","365","86.9565217391304","7.02237263554129",NA,NA,NA,NA,NA,"8","34.7826086956522","9.93113462122019","40","10.9544511501033","365","1","4","17.3913043478261","7.90341964475118","20","8.94427190999916","12","60","total","20","11.227397260274","2.2582041166021"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","85","89","8","365","72.7272727272727","13.4281626522908",NA,NA,NA,NA,NA,"1","9.09090909090909","8.66784172041448","12.5","11.6926793336686","365","1","0","0","0","0","0","12","60","total","8","9.8013698630137","2.27650726396739"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","90","94","1","365","100","0",NA,NA,NA,NA,NA,"1","100","0","100","0","365","1","0","0","0","0","0","12","60","total",NA,NA,NA
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","95","99","1","365","100","0",NA,NA,NA,NA,NA,"0","0","0","0","0","365","1","0","0","0","0","0","12","60","total",NA,NA,NA
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","male","15","98","963","365","88.8376383763838","0.95644919377957",NA,NA,NA,NA,NA,"651","60.0553505535055","1.48761489842647","67.601246105919","1.50809382119941","365","1","417","38.4686346863469","1.47770254448111","43.3021806853583","1.59670585622611","12","60","total","954","14.5266505844174","0.725825365308056"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","15","19","71","365","92.2077922077922","3.05470103314023",NA,NA,NA,NA,NA,"56","72.7272727272727","5.0753684203553","78.8732394366197","4.84453524629706","365","1","43","55.8441558441558","5.65897269653422","60.5633802816901","5.79996964176659","12","60","total","70","9.43326810176125","1.48850734437728"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","20","24","130","365","90.2777777777778","2.46883437589138",NA,NA,NA,NA,NA,"102","70.8333333333333","3.78774726202629","78.4615384615385","3.60548815472529","365","1","63","43.75","4.13398642353842","48.4615384615385","4.38321372800182","12","60","total","128","10.5696703767123","1.64823690301401"
